Temperature,Humidity,Pressure,Precipitation
78.98,60.32,30.03,0
82.04,56.34,30.01,0
82.04,54.6,29.99,0
82.94,56.82,30.0,0
80.96,60.58,29.99,0
82.04,58.49,29.98,0
78.98,66.66,29.96,0
78.08,68.66,29.96,0
78.08,68.66,29.97,0
77.0,71.15,30.0,0
77.0,68.97,30.02,0
75.92,66.73,30.03,0
75.92,66.73,30.04,0
73.94,71.28,30.03,0
73.04,75.81,30.04,0
73.04,78.7,30.04,0
71.96,81.62,30.04,0
71.06,84.14,30.05,0
71.96,81.62,30.07,0
71.96,81.62,30.08,0
73.94,76.36,30.09,0
75.92,71.48,30.1,0
78.08,71.26,30.11,0
80.06,71.47,30.11,0
84.02,65.22,30.11,0
86.0,61.22,30.1,0
84.92,63.37,30.09,0
84.02,62.87,30.09,0
84.02,65.22,30.08,0
82.94,65.09,30.07,0
82.94,63.13,30.07,0
80.96,60.58,30.07,0
80.06,58.23,30.08,0
78.08,64.11,30.09,0
78.08,64.11,30.12,0
78.08,62.13,30.13,0
77.0,57.81,30.14,0
75.92,52.02,30.14,0
75.02,51.55,30.14,0
73.04,57.27,30.14,0
73.04,73.46,30.16,0
71.96,78.61,30.17,0
73.04,73.46,30.18,0
73.94,76.36,30.19,0
75.02,75.98,30.21,0
75.92,76.54,30.22,0
77.0,76.63,30.21,0
80.06,71.47,30.2,0
84.02,65.22,30.2,0
86.0,63.12,30.18,0
87.08,63.25,30.17,0
84.92,63.37,30.17,0
84.02,60.97,30.17,0
82.94,54.73,30.16,0
82.04,52.57,30.15,0
80.06,46.88,30.16,0
78.98,39.14,30.17,0
77.0,50.19,30.16,0
75.92,62.25,30.18,0
77.0,60.06,30.18,0
75.92,62.25,30.18,0
75.02,61.74,30.17,0
75.02,64.14,30.16,0
73.94,66.5,30.16,0
73.04,65.97,30.15,0
73.04,65.97,30.15,0
73.04,68.53,30.17,0
73.04,68.53,30.17,0
73.94,68.63,30.17,0
78.08,62.13,30.17,0
80.96,58.35,30.17,0
82.04,58.49,30.17,0
87.98,46.6,30.16,0
87.98,48.38,30.15,0
89.96,42.44,30.13,0
87.98,46.6,30.12,0
87.98,48.38,30.09,0
87.08,49.78,30.08,0
86.0,51.51,30.07,0
84.02,52.86,30.05,0
82.04,56.34,30.06,0
80.96,60.58,30.08,0
80.06,62.38,30.08,0
82.04,56.34,30.07,0
82.04,54.6,30.06,0
80.06,58.23,30.06,0
78.98,60.32,30.05,0
78.08,62.13,30.04,0
77.0,64.38,30.05,0
77.0,64.38,30.04,0
77.0,64.38,30.05,0
78.98,60.32,30.05,0
80.06,60.08,30.04,0
82.94,56.82,30.03,0
86.0,55.15,30.02,0
89.96,50.51,30.01,0
93.02,44.25,30.0,0
93.02,44.25,29.96,0
91.94,45.76,29.94,0
91.04,45.34,29.92,0
89.06,46.76,29.92,0
87.08,49.78,29.91,0
87.08,49.78,29.92,0
82.94,67.53,29.94,0
80.06,71.47,29.94,0
78.98,71.8,29.95,0
78.98,66.66,29.95,0
78.98,66.66,29.97,0
75.92,79.42,29.95,0
78.08,73.95,29.92,0
78.08,76.26,29.92,0
78.08,76.26,29.91,0
77.0,76.63,29.91,0
77.0,76.63,29.91,0
78.08,73.95,29.91,0
78.98,71.8,29.91,0
80.96,67.3,29.89,0
82.94,63.13,29.89,0
86.0,57.23,29.87,0
89.06,53.57,29.85,0
91.94,48.97,29.83,0
89.96,54.03,29.81,0
82.04,74.32,29.82,1
84.02,71.87,29.79,1
77.0,90.32,29.78,1
78.98,71.8,29.77,0
80.06,71.47,29.78,0
82.04,62.63,29.79,0
78.98,69.19,29.81,1
75.92,81.9,29.79,1
75.92,81.9,29.79,0
75.02,87.54,29.78,1
75.92,81.9,29.77,1
75.02,81.83,29.76,0
75.02,81.83,29.74,0
73.94,84.84,29.72,0
73.94,84.84,29.7,0
73.04,87.44,29.68,0
73.94,84.84,29.67,0
78.08,79.1,29.66,0
78.98,76.8,29.65,0
80.96,74.22,29.62,0
84.02,69.73,29.6,0
86.0,65.45,29.58,0
91.94,50.8,29.56,0
91.04,50.36,29.52,0
89.96,50.51,29.5,0
89.06,50.07,29.47,0
89.96,45.46,29.44,0
89.96,46.9,29.43,0
89.06,46.76,29.43,0
87.98,46.6,29.43,0
84.92,53.32,29.44,0
82.04,58.49,29.44,0
80.06,66.79,29.45,0
78.98,71.8,29.45,0
78.98,74.03,29.44,0
78.08,76.26,29.43,1
78.98,71.8,29.42,0
78.98,69.19,29.42,0
78.98,64.62,29.42,0
78.98,60.32,29.43,0
77.0,64.38,29.46,0
77.0,61.99,29.46,0
78.08,54.04,29.47,0
77.0,44.92,29.48,0
78.08,43.35,29.48,0
75.92,46.55,29.51,0
78.08,41.94,29.5,0
78.08,40.31,29.51,0
75.02,46.41,29.52,0
73.04,47.66,29.54,0
73.04,47.66,29.58,0
73.04,46.1,29.58,0
73.94,46.25,29.61,0
73.94,48.12,29.64,0
73.94,48.12,29.65,0
73.04,53.31,29.66,0
71.96,53.15,29.67,0
71.06,53.02,29.68,0
69.98,49.13,29.74,0
69.08,52.73,29.75,0
69.98,51.13,29.76,0
71.96,51.43,29.76,0
75.92,46.55,29.76,0
80.06,42.25,29.78,0
84.02,34.58,29.77,0
87.08,26.02,29.77,0
87.98,23.47,29.75,0
89.06,23.47,29.73,0
89.06,23.47,29.73,0
87.98,26.16,29.74,0
89.06,23.47,29.73,0
87.08,26.91,29.71,0
86.0,24.99,29.69,0
82.94,28.52,29.7,0
80.96,31.66,29.69,0
80.96,29.39,29.72,0
78.98,39.14,29.72,0
78.98,39.14,29.71,0
78.98,42.08,29.7,0
78.08,48.43,29.68,0
75.92,55.85,29.67,0
75.02,57.54,29.66,0
73.94,62.0,29.65,0
75.02,59.8,29.65,0
75.02,61.74,29.64,0
75.92,64.25,29.64,0
78.08,59.82,29.63,0
80.96,54.45,29.63,0
84.02,51.23,29.63,0
84.92,49.77,29.62,0
89.96,42.44,29.6,0
89.96,45.46,29.58,0
89.96,40.86,29.56,0
91.94,35.82,29.55,0
91.94,37.22,29.53,0
89.96,39.59,29.52,0
87.98,43.48,29.51,0
86.0,51.51,29.51,0
73.04,81.19,29.58,1
71.06,90.09,29.56,1
71.06,84.14,29.55,1
71.06,86.8,29.53,0
69.98,90.04,29.52,1
69.08,92.85,29.56,1
68.0,93.4,29.56,1
69.08,90.01,29.57,1
68.0,93.4,29.57,1
68.0,89.96,29.58,0
68.0,87.18,29.59,0
68.0,83.95,29.6,0
69.98,76.01,29.62,0
73.04,57.27,29.63,0
75.02,57.54,29.64,0
75.92,58.04,29.65,0
80.06,48.73,29.65,0
82.04,42.56,29.64,0
82.04,43.96,29.64,0
84.02,34.58,29.63,0
84.02,37.17,29.63,0
82.04,40.94,29.63,0
80.96,44.08,29.65,0
78.08,41.94,29.69,0
77.0,38.82,29.73,0
73.94,41.28,29.78,0
71.96,42.66,29.8,0
71.06,42.23,29.83,0
69.08,41.91,29.84,0
68.0,42.03,29.87,0
66.02,46.57,29.87,0
66.02,46.57,29.89,0
64.94,50.37,29.91,0
64.94,50.37,29.94,0
64.04,51.97,29.96,0
66.02,45.0,29.99,0
68.0,37.36,30.0,0
69.08,37.54,30.0,0
69.98,37.69,30.01,0
73.94,28.28,30.02,0
75.02,27.28,30.02,0
78.98,21.22,30.01,0
75.92,27.42,30.0,0
75.92,32.17,30.01,0
73.94,31.85,30.01,0
71.96,35.24,30.01,0
71.06,37.86,30.02,0
69.08,45.18,30.02,0
66.92,47.03,30.02,0
66.92,47.03,30.05,0
68.0,38.95,30.07,0
66.92,48.65,30.06,0
66.92,56.79,30.06,0
66.02,63.01,30.06,0
66.92,65.66,30.06,0
68.0,67.96,30.05,0
68.0,72.97,30.05,0
69.08,70.32,30.06,0
69.08,75.44,30.06,0
71.06,75.63,30.06,0
71.06,78.54,30.06,0
71.96,78.61,30.05,0
73.04,75.81,30.04,0
75.02,70.95,30.03,0
75.92,68.85,30.01,0
75.92,71.48,29.99,0
78.08,66.56,29.97,0
78.08,66.56,29.95,0
77.0,71.15,29.93,0
75.92,73.74,29.92,0
75.92,76.54,29.9,0
75.92,76.54,29.9,0
75.02,81.83,29.89,0
73.94,84.84,29.89,1
73.04,93.54,29.87,1
73.94,90.75,29.87,0
73.94,93.56,29.86,1
73.94,93.56,29.83,1
73.94,93.56,29.82,1
75.02,93.59,29.8,1
75.02,93.59,29.8,0
75.92,90.83,29.82,0
75.92,90.83,29.83,0
77.0,87.64,29.81,0
78.08,81.55,29.8,0
80.96,76.97,29.79,0
82.04,76.6,29.77,0
80.96,76.97,29.76,0
80.06,79.26,29.75,0
80.96,79.33,29.72,0
80.96,79.33,29.69,0
82.04,74.32,29.73,1
73.04,90.17,29.72,1
71.96,93.51,29.72,1
73.04,90.17,29.71,1
73.04,93.54,29.72,0
73.04,90.17,29.71,0
73.04,90.17,29.74,0
73.04,73.46,29.76,0
71.96,63.76,29.77,0
69.98,59.12,29.77,0
69.08,52.73,29.77,0
66.02,60.56,29.79,0
64.94,62.87,29.81,0
64.04,67.51,29.82,0
64.04,67.51,29.83,0
64.94,65.42,29.83,0
66.92,65.66,29.84,0
69.98,61.08,29.85,0
71.96,55.28,29.86,0
71.96,55.28,29.89,0
73.94,55.57,29.89,0
77.0,46.72,29.9,0
78.98,43.77,29.89,0
80.06,43.66,29.89,0
78.98,42.08,29.89,0
78.98,42.08,29.9,0
78.98,40.72,29.91,0
78.08,40.31,29.93,0
77.0,40.41,29.95,0
75.92,41.88,29.96,0
75.02,43.15,29.99,0
73.94,44.73,30.0,0
73.94,41.28,30.01,0
73.04,41.14,30.01,0
69.98,45.63,30.02,0
69.98,45.63,30.02,0
68.0,50.49,30.03,0
66.92,52.41,30.05,0
66.92,52.41,30.06,0
66.02,60.56,30.08,0
69.08,54.51,30.11,0
71.96,49.43,30.12,0
75.02,43.15,30.12,0
77.0,41.77,30.12,0
80.96,32.75,30.11,0
84.02,27.54,30.1,0
84.92,23.02,30.08,0
84.02,26.62,30.07,0
80.96,35.49,30.07,0
80.06,35.11,30.06,0
78.98,39.14,30.06,0
77.0,40.41,30.06,0
75.92,40.23,30.07,0
75.02,43.15,30.08,0
73.04,49.59,30.09,0
73.04,47.66,30.09,0
71.96,45.94,30.09,0
71.96,45.94,30.09,0
71.96,44.12,30.09,0
69.98,55.0,30.08,0
71.06,54.79,30.08,0
69.08,60.97,30.08,0
69.08,54.51,30.07,0
69.98,56.84,30.08,0
71.06,56.99,30.08,0
73.94,48.12,30.07,0
77.0,44.92,30.07,0
78.98,40.72,30.06,0
80.96,35.49,30.05,0
82.04,38.09,30.04,0
82.04,38.09,30.02,0
80.96,36.69,30.01,0
78.98,37.86,29.99,0
78.08,37.46,29.98,0
77.0,38.82,29.97,0
75.92,38.65,29.95,0
73.94,44.73,29.94,0
73.04,51.25,29.93,0
71.96,55.28,29.93,0
71.96,49.43,29.92,0
71.96,49.43,29.92,0
71.06,53.02,29.92,0
69.98,63.51,29.92,0
69.98,68.19,29.91,0
69.98,65.6,29.89,0
71.06,65.73,29.88,0
71.06,68.31,29.87,0
71.96,68.41,29.86,0
73.04,70.74,29.85,0
73.94,73.55,29.85,0
75.92,68.85,29.83,0
80.06,62.38,29.81,0
82.04,60.34,29.8,0
84.92,55.0,29.78,0
86.0,53.14,29.76,0
86.0,55.15,29.75,0
82.94,58.61,29.75,0
84.02,56.61,29.72,0
82.04,60.34,29.72,0
80.06,64.35,29.71,0
78.98,66.66,29.71,0
77.0,71.15,29.7,0
75.92,76.54,29.71,0
73.94,87.49,29.7,1
73.94,90.75,29.71,1
73.94,93.56,29.7,1
73.94,93.56,29.68,0
73.94,93.56,29.68,0
73.94,93.56,29.67,0
73.94,90.75,29.67,0
73.94,93.56,29.66,0
73.94,90.75,29.68,0
75.92,90.83,29.68,0
78.98,82.11,29.69,0
80.96,74.22,29.68,0
82.04,74.32,29.67,0
84.92,69.82,29.67,0
84.92,67.75,29.66,0
87.08,63.25,29.66,0
89.96,55.7,29.64,0
84.92,67.75,29.64,0
84.92,67.75,29.63,0
84.02,67.24,29.62,0
80.96,69.4,29.62,0
75.92,87.58,29.64,1
75.92,93.61,29.64,1
75.92,90.83,29.67,0
75.92,93.61,29.69,0
75.92,90.83,29.68,0
75.02,93.59,29.67,0
73.94,93.56,29.67,0
73.94,93.56,29.67,0
73.94,90.75,29.65,0
73.04,93.54,29.66,0
73.04,93.54,29.66,0
73.94,93.56,29.7,0
73.94,93.56,29.71,0
75.02,93.59,29.7,1
77.0,90.32,29.71,0
80.96,76.97,29.7,0
86.0,67.46,29.7,0
87.08,63.25,29.71,0
89.96,55.7,29.69,0
89.06,59.42,29.69,0
87.08,65.19,29.69,0
87.08,65.19,29.68,0
86.0,63.12,29.69,0
84.92,65.33,29.69,0
84.92,69.82,29.7,0
84.02,71.87,29.71,0
82.94,72.19,29.73,0
80.96,76.97,29.74,0
80.96,76.97,29.75,0
80.96,76.97,29.76,0
80.06,79.26,29.77,0
80.06,76.43,29.77,0
80.96,76.97,29.78,0
80.06,79.26,29.79,0
78.98,76.8,29.81,1
80.96,58.35,29.83,0
80.96,58.35,29.84,0
82.94,51.07,29.84,0
84.02,51.23,29.83,0
86.0,48.09,29.83,0
86.0,46.3,29.85,0
86.0,44.86,29.85,0
91.94,37.22,29.84,0
87.98,42.13,29.83,0
91.94,37.22,29.82,0
89.96,42.44,29.82,0
89.96,40.86,29.82,0
89.06,46.76,29.82,0
87.08,47.95,29.83,0
82.94,65.09,29.84,0
80.96,72.0,29.86,0
80.96,72.0,29.86,0
80.06,76.43,29.87,0
78.98,79.18,29.87,0
78.08,84.57,29.87,0
78.08,81.55,29.86,0
80.06,74.14,29.87,0
78.08,79.1,29.87,0
77.0,84.51,29.88,0
78.08,79.1,29.9,0
80.06,71.47,29.91,0
84.02,62.87,29.9,0
86.0,57.23,29.9,0
86.0,59.02,29.91,0
89.96,46.9,29.9,0
93.02,41.33,29.88,0
91.94,39.89,29.87,0
86.0,61.22,29.87,0
89.06,50.07,29.85,0
87.98,55.43,29.85,0
86.0,59.02,29.85,0
84.92,61.09,29.85,0
82.04,69.52,29.85,0
80.06,69.31,29.85,0
80.06,69.31,29.86,0
78.98,76.8,29.87,0
78.98,76.8,29.87,0
78.08,79.1,29.87,0
77.0,81.97,29.86,0
77.0,81.97,29.85,0
75.92,84.96,29.85,0
75.02,87.54,29.84,0
75.02,87.54,29.84,0
77.0,84.51,29.84,0
78.98,79.18,29.85,0
82.04,71.67,29.85,0
86.0,61.22,29.84,0
87.08,60.99,29.84,0
87.98,55.43,29.82,0
87.08,60.99,29.82,0
87.98,61.47,29.81,0
87.08,63.25,29.79,0
87.08,63.25,29.78,0
86.0,65.45,29.77,0
84.02,67.24,29.75,0
82.94,72.19,29.75,1
84.02,71.87,29.74,1
84.02,71.87,29.74,0
84.92,69.82,29.76,0
84.02,71.87,29.76,0
82.94,69.61,29.77,0
82.04,71.67,29.77,0
82.04,69.52,29.76,0
80.96,74.22,29.75,0
80.96,74.22,29.74,0
80.06,76.43,29.74,0
78.98,79.18,29.74,0
80.06,76.43,29.76,0
80.96,74.22,29.76,0
82.94,72.19,29.75,0
84.02,71.87,29.75,0
87.08,65.19,29.74,0
87.98,63.36,29.73,0
89.96,59.53,29.71,0
89.96,57.76,29.7,0
87.98,61.47,29.68,0
87.08,60.99,29.66,0
84.92,65.33,29.65,0
84.02,67.24,29.64,0
82.04,69.52,29.64,0
80.06,74.14,29.64,0
78.98,74.03,29.66,0
78.08,76.26,29.66,0
78.08,76.26,29.66,0
78.08,76.26,29.66,0
78.08,76.26,29.66,0
78.98,76.8,29.65,0
77.0,90.32,29.66,1
75.92,93.61,29.66,1
75.92,90.83,29.67,1
75.02,90.25,29.68,1
75.02,90.25,29.72,0
75.92,90.83,29.74,0
75.92,68.85,29.76,0
78.98,64.62,29.77,0
80.96,56.55,29.77,0
84.92,47.92,29.79,0
87.08,46.46,29.79,0
87.98,43.48,29.79,0
87.98,48.38,29.8,0
89.06,42.03,29.8,0
87.08,49.78,29.81,0
86.0,49.62,29.82,0
86.0,46.3,29.84,0
82.94,51.07,29.88,0
80.96,52.75,29.9,0
80.06,52.29,29.91,0
78.98,54.17,29.93,0
78.08,57.96,29.94,0
78.08,57.96,29.95,0
78.08,57.96,29.94,0
77.0,61.99,29.94,0
77.0,61.99,29.95,0
78.08,59.82,29.96,0
78.08,59.82,29.98,1
78.08,62.13,30.01,1
75.92,71.48,30.0,1
73.04,90.17,30.02,1
75.02,87.54,30.03,1
78.08,76.26,30.03,0
80.06,69.31,30.02,0
80.06,74.14,30.03,0
80.06,74.14,30.01,0
80.96,72.0,30.01,0
84.02,67.24,30.0,0
82.04,69.52,30.0,0
80.96,72.0,30.0,0
78.98,79.18,30.02,1
80.06,79.26,30.02,1
78.98,82.11,30.03,0
80.06,76.43,30.04,0
78.98,79.18,30.04,0
78.08,73.95,30.04,0
77.0,79.02,30.03,0
77.0,79.02,30.03,0
77.0,79.02,30.02,0
75.92,79.42,30.02,0
75.92,79.42,30.02,0
73.94,87.49,30.04,1
73.04,93.54,30.05,1
71.96,97.0,30.04,1
73.94,93.56,30.03,1
75.02,93.59,30.02,0
75.02,90.25,30.01,1
75.92,93.61,30.01,1
78.08,84.57,29.99,0
82.04,71.67,29.98,0
84.02,65.22,29.95,0
87.08,53.29,29.94,0
84.92,59.24,29.92,0
82.94,67.53,29.91,0
82.04,69.52,29.92,0
80.96,69.4,29.92,0
80.06,69.31,29.92,0
78.98,71.8,29.93,0
78.08,76.26,29.92,0
80.06,79.26,29.92,0
80.06,81.69,29.91,0
80.06,81.69,29.91,0
78.98,82.11,29.9,0
78.98,82.11,29.9,0
77.0,81.97,29.9,0
75.92,81.9,29.9,0
77.0,81.97,29.9,0
78.98,64.62,29.91,0
80.96,60.58,29.92,0
80.96,62.49,29.92,0
84.02,51.23,29.91,0
89.06,45.04,29.9,0
89.06,43.65,29.87,0
84.92,55.0,29.85,0
87.08,53.29,29.85,0
84.02,51.23,29.83,0
82.04,60.34,29.83,0
82.94,56.82,29.82,0
82.94,54.73,29.81,0
80.96,60.58,29.8,0
80.06,66.79,29.8,0
78.98,74.03,29.81,0
78.98,69.19,29.8,0
78.98,69.19,29.8,0
78.08,76.26,29.79,0
78.08,76.26,29.78,0
78.98,74.03,29.76,0
78.08,76.26,29.75,0
77.0,81.97,29.75,1
73.04,93.54,29.77,1
73.04,93.54,29.76,1
75.02,87.54,29.77,0
78.08,79.1,29.77,0
80.96,76.97,29.76,0
82.04,76.6,29.77,0
82.94,77.14,29.75,0
87.08,67.58,29.74,0
87.08,63.25,29.72,0
89.06,63.49,29.68,0
89.96,61.72,29.66,0
87.98,65.68,29.65,0
87.98,63.36,29.63,0
89.96,46.9,29.62,0
89.96,40.86,29.63,0
89.96,42.44,29.64,0
87.08,49.78,29.64,0
86.0,55.15,29.65,0
86.0,57.23,29.64,0
84.92,59.24,29.63,0
84.92,59.24,29.63,0
84.02,60.97,29.64,0
82.04,67.01,29.64,0
78.98,71.8,29.66,0
78.98,69.19,29.69,0
80.06,69.31,29.7,0
80.96,67.3,29.71,0
84.02,49.32,29.69,0
86.0,48.09,29.69,0
87.08,51.35,29.69,0
91.04,48.83,29.69,0
91.94,47.48,29.67,0
91.94,48.97,29.65,0
91.94,45.76,29.62,0
91.04,48.83,29.59,0
89.96,54.03,29.57,0
91.04,48.83,29.56,0
91.94,47.48,29.57,0
87.98,48.38,29.61,0
87.08,49.78,29.63,0
86.0,49.62,29.64,1
84.02,54.88,29.67,1
80.96,62.49,29.69,0
78.98,66.66,29.69,0
78.98,66.66,29.69,0
78.98,66.66,29.68,0
78.08,71.26,29.67,0
80.06,64.35,29.67,0
78.98,64.62,29.68,0
78.98,66.66,29.69,0
80.06,64.35,29.71,0
80.06,66.79,29.73,1
80.06,71.47,29.72,1
82.04,67.01,29.72,0
86.0,59.02,29.7,0
89.06,51.95,29.68,0
89.06,53.57,29.66,0
89.06,57.29,29.64,0
87.08,60.99,29.64,0
84.92,67.75,29.63,0
86.0,65.45,29.62,0
87.08,63.25,29.63,0
84.02,67.24,29.64,0
82.04,71.67,29.65,0
73.04,93.54,29.71,1
73.94,93.56,29.72,1
73.94,93.56,29.68,1
73.94,93.56,29.66,1
73.94,93.56,29.65,1
73.04,93.54,29.66,0
73.04,93.54,29.67,0
71.96,93.51,29.69,0
71.96,90.68,29.7,0
73.04,87.44,29.71,0
73.04,90.17,29.73,0
73.94,84.84,29.74,0
75.92,79.42,29.76,0
78.08,71.26,29.77,0
80.06,66.79,29.77,0
84.02,52.86,29.77,0
82.94,49.48,29.77,0
84.02,46.0,29.77,0
84.02,41.25,29.77,0
82.94,44.39,29.77,0
82.94,42.7,29.76,0
82.04,43.96,29.77,0
82.04,39.62,29.8,0
80.06,40.62,29.82,0
80.06,37.78,29.84,0
78.08,38.99,29.85,0
75.02,44.61,29.87,0
73.94,49.73,29.88,0
73.04,51.25,29.89,0
71.06,53.02,29.89,0
69.98,55.0,29.89,0
69.08,58.61,29.91,0
66.92,63.13,29.93,0
66.92,63.13,29.95,0
69.08,62.99,29.97,0
71.96,59.39,29.98,0
73.94,51.72,29.98,0
75.92,48.42,29.98,0
80.06,37.78,29.97,0
80.06,36.54,29.97,0
82.04,36.86,29.95,0
82.04,32.92,29.95,0
82.94,33.28,29.94,0
80.96,39.45,29.94,0
82.04,34.27,29.93,0
82.04,32.92,29.94,0
78.98,39.14,29.95,0
75.92,53.73,29.97,0
73.94,57.39,29.98,0
73.94,55.57,29.97,0
73.94,57.39,29.98,0
73.04,59.15,29.98,0
71.96,61.34,29.98,0
71.96,63.76,29.97,0
71.06,65.73,29.97,0
71.06,65.73,29.97,0
71.06,65.73,29.97,0
71.06,70.53,29.97,0
73.04,65.97,29.98,0
77.0,57.81,29.98,0
78.98,58.08,29.97,0
80.06,60.08,29.96,0
80.96,64.86,29.96,0
78.08,62.13,29.95,0
80.96,56.55,29.94,0
82.04,56.34,29.92,0
82.94,51.07,29.91,0
80.96,56.55,29.91,0
78.98,64.62,29.89,0
78.98,62.24,29.89,0
78.98,54.17,29.9,0
78.08,55.79,29.9,0
78.08,55.79,29.91,0
77.0,60.06,29.91,0
77.0,60.06,29.9,0
75.92,64.25,29.89,0
75.02,66.2,29.88,0
75.92,64.25,29.88,0
75.02,68.75,29.86,0
75.02,68.75,29.86,0
73.04,81.19,29.87,1
73.94,78.77,29.88,0
75.92,73.74,29.88,0
77.0,68.97,29.89,0
78.98,62.24,29.88,0
80.96,60.58,29.88,0
82.04,56.34,29.88,0
84.02,52.86,29.87,0
82.94,54.73,29.87,0
87.08,40.41,29.86,0
82.04,60.34,29.86,0
82.04,56.34,29.86,0
82.04,52.57,29.86,0
80.96,56.55,29.87,0
80.06,58.23,29.88,0
78.98,62.24,29.89,0
78.98,64.62,29.91,0
78.08,64.11,29.91,0
78.98,62.24,29.92,0
77.0,68.97,29.93,0
75.92,71.48,29.93,0
75.02,73.66,29.92,0
75.02,75.98,29.91,0
75.02,73.66,29.91,0
75.02,70.95,29.92,0
75.92,71.48,29.93,0
77.0,68.97,29.93,0
78.08,68.66,29.93,0
80.06,66.79,29.93,0
80.06,66.79,29.94,0
82.94,65.09,29.93,0
82.04,64.99,29.92,0
80.06,71.47,29.91,0
78.98,62.24,29.91,0
78.98,66.66,29.91,0
78.98,71.8,29.89,0
78.08,73.95,29.88,0
78.08,73.95,29.87,0
78.08,76.26,29.86,0
75.92,84.96,29.86,1
75.92,84.96,29.87,1
77.0,81.97,29.85,0
73.94,78.77,29.84,1
71.96,84.2,29.84,1
71.96,90.68,29.82,1
71.96,90.68,29.83,1
71.06,93.48,29.81,1
71.06,93.48,29.81,1
71.96,90.68,29.82,0
71.96,90.68,29.84,0
71.96,93.51,29.85,1
71.96,93.51,29.86,1
71.96,93.51,29.87,1
73.94,87.49,29.87,1
75.02,87.54,29.88,0
78.98,76.8,29.88,0
78.98,74.03,29.89,0
77.0,79.02,29.89,0
78.08,79.1,29.9,0
80.06,71.47,29.89,0
78.98,71.8,29.91,0
77.0,73.85,29.93,0
77.0,73.85,29.94,0
75.02,78.86,29.95,0
73.94,81.76,29.97,0
73.04,87.44,29.97,0
75.02,84.39,29.96,0
73.94,87.49,29.97,0
73.94,87.49,29.98,0
73.94,87.49,29.97,0
73.94,87.49,29.96,0
73.94,87.49,29.97,0
73.94,87.49,29.97,0
73.94,87.49,29.96,0
73.94,87.49,29.97,0
73.94,87.49,29.98,1
73.94,87.49,29.99,1
75.02,84.39,29.99,0
75.92,81.9,29.99,0
77.0,79.02,29.99,0
80.06,71.47,29.98,0
78.98,76.8,29.95,0
80.96,72.0,29.94,0
80.06,71.47,29.93,0
78.98,74.03,29.92,0
78.08,73.95,29.91,0
78.08,73.95,29.93,0
78.08,71.26,29.93,0
77.0,71.15,29.95,0
77.0,73.85,29.94,0
77.0,76.63,29.94,0
75.92,84.96,29.93,0
77.0,81.97,29.91,0
75.92,84.96,29.9,0
75.92,84.96,29.89,0
75.92,84.96,29.9,0
75.02,87.54,29.89,0
75.92,84.96,29.91,0
77.0,81.97,29.9,0
77.0,79.02,29.91,0
77.0,71.15,29.91,0
78.08,64.11,29.92,0
78.08,64.11,29.92,0
80.96,58.35,29.9,0
82.04,54.6,29.89,0
80.96,56.55,29.88,0
82.04,45.7,29.87,0
82.04,43.96,29.87,0
80.06,45.39,29.86,0
78.98,50.48,29.87,0
80.06,43.66,29.88,0
78.98,42.08,29.9,0
78.08,41.94,29.93,0
75.92,41.88,29.95,0
75.02,43.15,29.94,0
73.04,46.1,29.94,0
71.06,49.29,29.94,0
71.06,49.29,29.94,0
69.08,54.51,29.93,0
68.0,56.56,29.94,0
68.0,56.56,29.94,0
66.92,61.08,29.96,0
69.08,54.51,29.97,0
71.06,50.96,29.97,0
73.04,47.66,29.97,0
75.92,45.04,29.97,0
78.98,42.08,29.95,0
82.04,35.42,29.95,0
82.94,33.28,29.93,0
82.94,34.41,29.93,0
80.96,36.69,29.92,0
82.04,35.42,29.91,0
82.04,34.27,29.91,0
78.98,45.22,29.91,0
78.98,42.08,29.93,0
78.08,40.31,29.93,0
77.0,41.77,29.95,0
77.0,41.77,29.96,0
75.92,43.29,29.97,0
75.92,48.42,29.97,0
73.04,53.31,29.97,0
71.96,57.12,29.96,0
69.98,65.6,29.96,0
69.98,68.19,29.96,0
71.06,58.88,29.97,0
69.98,65.6,29.99,0
71.96,63.76,30.0,0
75.02,53.6,30.01,0
77.0,50.19,30.01,0
80.96,39.45,30.01,0
82.94,34.41,30.01,0
86.0,32.46,30.0,0
87.08,30.15,29.98,0
86.0,30.18,29.98,0
84.02,33.23,29.97,0
84.02,32.15,29.96,0
82.04,43.96,29.96,0
80.96,42.39,29.96,0
78.08,46.58,29.96,0
77.0,46.72,29.96,0
75.92,52.02,29.98,0
75.02,55.36,29.98,0
75.02,47.97,29.99,0
75.02,49.89,29.99,0
73.94,51.72,29.99,0
73.04,53.31,29.98,0
73.04,53.31,29.98,0
71.96,57.12,30.0,0
71.06,56.99,30.0,0
69.98,61.08,30.0,0
73.04,53.31,30.01,0
75.92,55.85,30.01,0
78.98,47.02,30.0,0
82.04,40.94,30.0,0
82.94,38.49,29.98,0
82.94,42.7,29.96,0
86.0,36.05,29.94,0
84.92,40.07,29.92,0
82.94,41.34,29.91,0
82.04,45.7,29.91,0
78.98,60.32,29.91,0
77.0,60.06,29.91,0
75.92,59.92,29.92,0
75.92,53.73,29.92,0
75.02,57.54,29.92,0
73.94,68.63,29.91,0
75.02,68.75,29.9,0
75.02,64.14,29.9,0
75.92,58.04,29.88,0
73.94,71.28,29.88,1
71.06,86.8,29.87,1
69.08,86.69,29.85,0
68.0,87.18,29.86,0
